date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState
11/2/2020,OK,1.013103276,51.5,"Region 06 AR, LA, NM, OK, TX",0.796708548,-1.409852499
11/3/2020,OK,1.017744298,58.5,"Region 06 AR, LA, NM, OK, TX",1.070073719,-0.829680497
11/4/2020,OK,1.012727692,59.5,"Region 06 AR, LA, NM, OK, TX",0.774585924,-0.746798783
8/1/2020,OR,0.955454717,71,"Region 10 AK, ID, OR, WA",-1.504022583,0.732167882
8/2/2020,OR,0.959347658,73.5,"Region 10 AK, ID, OR, WA",-1.444755594,1.011310521
8/3/2020,OR,0.960478305,73,"Region 10 AK, ID, OR, WA",-1.427542375,0.955481994
8/4/2020,OR,0.955613787,74.5,"Region 10 AK, ID, OR, WA",-1.501600866,1.122967577
8/5/2020,OR,0.960278196,73.5,"Region 10 AK, ID, OR, WA",-1.430588878,1.011310521
8/6/2020,OR,0.964356623,66,"Region 10 AK, ID, OR, WA",-1.368498009,0.173882603
8/7/2020,OR,0.965402568,66.5,"Region 10 AK, ID, OR, WA",-1.352574313,0.229711131
8/8/2020,OR,0.971114423,70,"Region 10 AK, ID, OR, WA",-1.265615777,0.620510826
8/9/2020,OR,0.976401905,70,"Region 10 AK, ID, OR, WA",-1.185117988,0.620510826
8/10/2020,OR,0.980743484,75.5,"Region 10 AK, ID, OR, WA",-1.119020835,1.234624633
8/11/2020,OR,0.984726803,68,"Region 10 AK, ID, OR, WA",-1.058377911,0.397196714
8/12/2020,OR,0.989014638,65.5,"Region 10 AK, ID, OR, WA",-0.993098969,0.118054075
8/13/2020,OR,0.99304635,66,"Region 10 AK, ID, OR, WA",-0.931719299,0.173882603
8/14/2020,OR,0.99383883,72,"Region 10 AK, ID, OR, WA",-0.919654409,0.843824938
8/15/2020,OR,1.002189197,79.5,"Region 10 AK, ID, OR, WA",-0.792526586,1.681252856
8/16/2020,OR,1.008487246,81.5,"Region 10 AK, ID, OR, WA",-0.696643704,1.904566968
8/17/2020,OR,1.014285457,79.5,"Region 10 AK, ID, OR, WA",-0.608370465,1.681252856
8/18/2020,OR,1.019450759,73.5,"Region 10 AK, ID, OR, WA",-0.529732772,1.011310521
8/19/2020,OR,1.02116312,74,"Region 10 AK, ID, OR, WA",-0.503663412,1.067139049
8/20/2020,OR,1.026026794,74,"Region 10 AK, ID, OR, WA",-0.42961777,1.067139049
8/21/2020,OR,1.034144882,70,"Region 10 AK, ID, OR, WA",-0.306026214,0.620510826
8/22/2020,OR,1.037701407,69,"Region 10 AK, ID, OR, WA",-0.251880895,0.50885377
8/23/2020,OR,1.040645399,71,"Region 10 AK, ID, OR, WA",-0.207060914,0.732167882
8/24/2020,OR,1.045682573,69,"Region 10 AK, ID, OR, WA",-0.13037387,0.50885377
8/25/2020,OR,1.052948612,69.5,"Region 10 AK, ID, OR, WA",-0.019754095,0.564682298
8/26/2020,OR,1.053729663,69.5,"Region 10 AK, ID, OR, WA",-0.007863202,0.564682298
8/27/2020,OR,1.060024837,71,"Region 10 AK, ID, OR, WA",0.08797591,0.732167882
8/28/2020,OR,1.05988791,71,"Region 10 AK, ID, OR, WA",0.085891304,0.732167882
8/29/2020,OR,1.060871459,67,"Region 10 AK, ID, OR, WA",0.10086507,0.285539658
8/30/2020,OR,1.064065189,64,"Region 10 AK, ID, OR, WA",0.149487117,-0.049431509
8/31/2020,OR,1.061190608,66.5,"Region 10 AK, ID, OR, WA",0.105723864,0.229711131
9/1/2020,OR,1.062477964,73.5,"Region 10 AK, ID, OR, WA",0.125322855,1.011310521
9/2/2020,OR,1.061713721,76.5,"Region 10 AK, ID, OR, WA",0.113687852,1.346281689
9/3/2020,OR,1.058547285,78,"Region 10 AK, ID, OR, WA",0.065481334,1.513767273
9/4/2020,OR,1.053209653,75.5,"Region 10 AK, ID, OR, WA",-0.015779949,1.234624633
9/5/2020,OR,1.048711511,67.5,"Region 10 AK, ID, OR, WA",-0.084260652,0.341368186
9/6/2020,OR,1.040773082,72.5,"Region 10 AK, ID, OR, WA",-0.20511704,0.899653466
9/7/2020,OR,1.036676644,76,"Region 10 AK, ID, OR, WA",-0.267482112,1.290453161
9/8/2020,OR,1.032721094,73,"Region 10 AK, ID, OR, WA",-0.327702275,0.955481994
9/9/2020,OR,1.031192204,77,"Region 10 AK, ID, OR, WA",-0.350978432,1.402110217
9/10/2020,OR,1.024306927,71,"Region 10 AK, ID, OR, WA",-0.455801403,0.732167882
9/11/2020,OR,1.021259822,58.5,"Region 10 AK, ID, OR, WA",-0.502191199,-0.663545316
9/12/2020,OR,1.016787869,58.5,"Region 10 AK, ID, OR, WA",-0.570273195,-0.663545316
9/13/2020,OR,1.011961182,57,"Region 10 AK, ID, OR, WA",-0.643755739,-0.8310309
9/14/2020,OR,1.00986312,64.5,"Region 10 AK, ID, OR, WA",-0.675697096,0.006397019
9/15/2020,OR,1.005023445,67.5,"Region 10 AK, ID, OR, WA",-0.749377372,0.341368186
9/16/2020,OR,1.00132299,62.5,"Region 10 AK, ID, OR, WA",-0.805713912,-0.216917093
9/17/2020,OR,0.999717514,64.5,"Region 10 AK, ID, OR, WA",-0.830156032,0.006397019
9/18/2020,OR,0.995638164,63.5,"Region 10 AK, ID, OR, WA",-0.892260953,-0.105260037
9/19/2020,OR,0.995957765,65,"Region 10 AK, ID, OR, WA",-0.887395277,0.062225547
9/20/2020,OR,0.990644401,65.5,"Region 10 AK, ID, OR, WA",-0.968287099,0.118054075
9/21/2020,OR,0.991168151,65.5,"Region 10 AK, ID, OR, WA",-0.960313413,0.118054075
9/22/2020,OR,0.99222978,68,"Region 10 AK, ID, OR, WA",-0.94415094,0.397196714
9/23/2020,OR,0.99595437,63.5,"Region 10 AK, ID, OR, WA",-0.887446963,-0.105260037
9/24/2020,OR,0.999047267,66,"Region 10 AK, ID, OR, WA",-0.840360019,0.173882603
9/25/2020,OR,0.997935191,60,"Region 10 AK, ID, OR, WA",-0.857290509,-0.496059732
9/26/2020,OR,1.000225847,61,"Region 10 AK, ID, OR, WA",-0.822417058,-0.384402677
9/27/2020,OR,1.004040827,63,"Region 10 AK, ID, OR, WA",-0.764336964,-0.161088565
9/28/2020,OR,1.010566031,68.5,"Region 10 AK, ID, OR, WA",-0.664995824,0.453025242
9/29/2020,OR,1.017740478,70,"Region 10 AK, ID, OR, WA",-0.555770466,0.620510826
9/30/2020,OR,1.02048267,68.5,"Region 10 AK, ID, OR, WA",-0.514022732,0.453025242
10/1/2020,OR,1.028484418,66.5,"Region 10 AK, ID, OR, WA",-0.392202362,0.229711131
10/2/2020,OR,1.03251586,67.5,"Region 10 AK, ID, OR, WA",-0.330826803,0.341368186
10/3/2020,OR,1.038719988,68,"Region 10 AK, ID, OR, WA",-0.236373794,0.397196714
10/4/2020,OR,1.050376312,63.5,"Region 10 AK, ID, OR, WA",-0.058915355,-0.105260037
10/5/2020,OR,1.059523411,64.5,"Region 10 AK, ID, OR, WA",0.080342091,0.006397019
10/6/2020,OR,1.067176036,66,"Region 10 AK, ID, OR, WA",0.196847336,0.173882603
10/7/2020,OR,1.074988742,64,"Region 10 AK, ID, OR, WA",0.315789689,-0.049431509
10/8/2020,OR,1.084335323,61,"Region 10 AK, ID, OR, WA",0.458084093,-0.384402677
10/9/2020,OR,1.091564091,65,"Region 10 AK, ID, OR, WA",0.568136446,0.062225547
10/10/2020,OR,1.10056694,59,"Region 10 AK, ID, OR, WA",0.705197798,-0.607716788
10/11/2020,OR,1.111861445,57,"Region 10 AK, ID, OR, WA",0.877147825,-0.8310309
10/12/2020,OR,1.116925683,59.5,"Region 10 AK, ID, OR, WA",0.954246898,-0.55188826
10/13/2020,OR,1.123987663,59,"Region 10 AK, ID, OR, WA",1.061760034,-0.607716788
10/14/2020,OR,1.130804381,55,"Region 10 AK, ID, OR, WA",1.165539247,-1.054345012
10/15/2020,OR,1.13845462,53,"Region 10 AK, ID, OR, WA",1.282008167,-1.277659123
10/16/2020,OR,1.138408634,55.5,"Region 10 AK, ID, OR, WA",1.281308066,-0.998516484
10/17/2020,OR,1.143057947,60,"Region 10 AK, ID, OR, WA",1.352090229,-0.496059732
10/18/2020,OR,1.153119645,61.5,"Region 10 AK, ID, OR, WA",1.505271731,-0.328574149
10/19/2020,OR,1.155692539,57.5,"Region 10 AK, ID, OR, WA",1.544442035,-0.775202372
10/20/2020,OR,1.160964066,56.5,"Region 10 AK, ID, OR, WA",1.624696921,-0.886859428
10/21/2020,OR,1.159130564,50,"Region 10 AK, ID, OR, WA",1.596783283,-1.612630291
10/22/2020,OR,1.160139342,46.5,"Region 10 AK, ID, OR, WA",1.612141141,-2.003429986
10/23/2020,OR,1.161954803,45.5,"Region 10 AK, ID, OR, WA",1.639780119,-2.115087042
10/24/2020,OR,1.156725704,46.5,"Region 10 AK, ID, OR, WA",1.560171166,-2.003429986
10/25/2020,OR,1.158150992,41.5,"Region 10 AK, ID, OR, WA",1.581870064,-2.561715266
10/26/2020,OR,1.162410874,42,"Region 10 AK, ID, OR, WA",1.646723444,-2.505886738
10/27/2020,OR,1.157796278,45.5,"Region 10 AK, ID, OR, WA",1.57646982,-2.115087042
10/28/2020,OR,1.159635782,51,"Region 10 AK, ID, OR, WA",1.604474833,-1.500973235
10/29/2020,OR,1.162269547,51.5,"Region 10 AK, ID, OR, WA",1.644571851,-1.445144707
10/30/2020,OR,1.163060858,51,"Region 10 AK, ID, OR, WA",1.656618943,-1.500973235
10/31/2020,OR,1.164878963,49.5,"Region 10 AK, ID, OR, WA",1.684298173,-1.668458819
11/1/2020,OR,1.165230346,51,"Region 10 AK, ID, OR, WA",1.689647705,-1.500973235
11/2/2020,OR,1.162675323,51.5,"Region 10 AK, ID, OR, WA",1.650749474,-1.445144707
11/3/2020,OR,1.157705762,54,"Region 10 AK, ID, OR, WA",1.575091785,-1.166002068
11/4/2020,OR,1.154127723,64,"Region 10 AK, ID, OR, WA",1.520618932,-0.049431509
8/1/2020,PA,0.97513487,78.5,"Region 03 DC, DE, MD, PA, VA, WV",-2.201247537,1.209996461
8/2/2020,PA,0.982466138,77,"Region 03 DC, DE, MD, PA, VA, WV",-2.049661362,1.079577681
8/3/2020,PA,0.988900819,85.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.916613616,1.818617435
8/4/2020,PA,0.999480251,79,"Region 03 DC, DE, MD, PA, VA, WV",-1.697866241,1.253469388
8/5/2020,PA,1.007699852,81,"Region 03 DC, DE, MD, PA, VA, WV",-1.527912302,1.427361095
8/6/2020,PA,1.016951908,74.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.336610637,0.862213047
8/7/2020,PA,1.021713457,74.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.238157682,0.862213047
8/8/2020,PA,1.026780405,76.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.133390093,1.036104754
8/9/2020,PA,1.037039316,78,"Region 03 DC, DE, MD, PA, VA, WV",-0.921270024,1.166523534
8/10/2020,PA,1.047825405,82,"Region 03 DC, DE, MD, PA, VA, WV",-0.698249672,1.514306948
8/11/2020,PA,1.061737238,83,"Region 03 DC, DE, MD, PA, VA, WV",-0.410599356,1.601252802
8/12/2020,PA,1.069294156,83,"Region 03 DC, DE, MD, PA, VA, WV",-0.254347492,1.601252802
8/13/2020,PA,1.074370532,79.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.149384964,1.296942314
8/14/2020,PA,1.081117466,78.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.009880868,1.209996461
8/15/2020,PA,1.088361114,71,"Region 03 DC, DE, MD, PA, VA, WV",0.139893618,0.55790256
8/16/2020,PA,1.095714463,67.5,"Region 03 DC, DE, MD, PA, VA, WV",0.291936354,0.253592073
8/17/2020,PA,1.096997926,71.5,"Region 03 DC, DE, MD, PA, VA, WV",0.318474089,0.601375487
8/18/2020,PA,1.099173273,75.5,"Region 03 DC, DE, MD, PA, VA, WV",0.363453011,0.949158901
8/19/2020,PA,1.101030207,69,"Region 03 DC, DE, MD, PA, VA, WV",0.401848214,0.384010853
8/20/2020,PA,1.099597687,70.5,"Region 03 DC, DE, MD, PA, VA, WV",0.372228477,0.514429633
8/21/2020,PA,1.094061572,76,"Region 03 DC, DE, MD, PA, VA, WV",0.25776008,0.992631827
8/22/2020,PA,1.089152025,79,"Region 03 DC, DE, MD, PA, VA, WV",0.15624702,1.253469388
8/23/2020,PA,1.079268637,77,"Region 03 DC, DE, MD, PA, VA, WV",-0.048108486,1.079577681
8/24/2020,PA,1.07162099,78,"Region 03 DC, DE, MD, PA, VA, WV",-0.206236324,1.166523534
8/25/2020,PA,1.061295948,80.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.419723762,1.383888168
8/26/2020,PA,1.051884404,70,"Region 03 DC, DE, MD, PA, VA, WV",-0.614323108,0.470956706
8/27/2020,PA,1.041493974,67.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.829162551,0.253592073
8/28/2020,PA,1.033074328,74,"Region 03 DC, DE, MD, PA, VA, WV",-1.003252754,0.81874012
8/29/2020,PA,1.027537333,72,"Region 03 DC, DE, MD, PA, VA, WV",-1.117739347,0.644848413
8/30/2020,PA,1.023805666,70,"Region 03 DC, DE, MD, PA, VA, WV",-1.194897776,0.470956706
8/31/2020,PA,1.016995485,64.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.33570961,-0.007245488
9/1/2020,PA,1.013112595,66.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.415994827,0.166646219
9/2/2020,PA,1.012552694,66.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.427571712,0.166646219
9/3/2020,PA,1.006288555,77.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.557093218,1.123050607
9/4/2020,PA,1.002838289,76,"Region 03 DC, DE, MD, PA, VA, WV",-1.628433213,0.992631827
9/5/2020,PA,1.007561427,68.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.53077447,0.340537926
9/6/2020,PA,1.006173463,71,"Region 03 DC, DE, MD, PA, VA, WV",-1.559472937,0.55790256
9/7/2020,PA,1.01176372,68,"Region 03 DC, DE, MD, PA, VA, WV",-1.443885064,0.297064999
9/8/2020,PA,1.01599024,71.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.356494724,0.601375487
9/9/2020,PA,1.021596232,72.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.240581504,0.68832134
9/10/2020,PA,1.028203677,75,"Region 03 DC, DE, MD, PA, VA, WV",-1.103961575,0.905685974
9/11/2020,PA,1.032240271,64.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.020498271,-0.007245488
9/12/2020,PA,1.038135065,62.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.898613589,-0.181137195
9/13/2020,PA,1.047472496,63.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.705546653,-0.094191341
9/14/2020,PA,1.049234776,67,"Region 03 DC, DE, MD, PA, VA, WV",-0.669108579,0.210119146
9/15/2020,PA,1.055976069,58.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.52972112,-0.528920609
9/16/2020,PA,1.059355615,60.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.459843378,-0.355028902
9/17/2020,PA,1.066077075,67,"Region 03 DC, DE, MD, PA, VA, WV",-0.320865999,0.210119146
9/18/2020,PA,1.070875935,60.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.221641577,-0.355028902
9/19/2020,PA,1.077552872,54.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.083584785,-0.876704023
9/20/2020,PA,1.079243251,52,"Region 03 DC, DE, MD, PA, VA, WV",-0.048633384,-1.094068656
9/21/2020,PA,1.083455509,54,"Region 03 DC, DE, MD, PA, VA, WV",0.038462065,-0.920176949
9/22/2020,PA,1.086233198,56.5,"Region 03 DC, DE, MD, PA, VA, WV",0.095895411,-0.702812316
9/23/2020,PA,1.08762424,65.5,"Region 03 DC, DE, MD, PA, VA, WV",0.12465752,0.079700366
9/24/2020,PA,1.091437684,69,"Region 03 DC, DE, MD, PA, VA, WV",0.203506826,0.384010853
9/25/2020,PA,1.095371996,68.5,"Region 03 DC, DE, MD, PA, VA, WV",0.284855278,0.340537926
9/26/2020,PA,1.101175999,66.5,"Region 03 DC, DE, MD, PA, VA, WV",0.404862706,0.166646219
9/27/2020,PA,1.101759281,71.5,"Region 03 DC, DE, MD, PA, VA, WV",0.416923033,0.601375487
9/28/2020,PA,1.109473742,70,"Region 03 DC, DE, MD, PA, VA, WV",0.576432361,0.470956706
9/29/2020,PA,1.113584825,68.5,"Region 03 DC, DE, MD, PA, VA, WV",0.661435848,0.340537926
9/30/2020,PA,1.117266381,65.5,"Region 03 DC, DE, MD, PA, VA, WV",0.73755815,0.079700366
10/1/2020,PA,1.121606024,66.5,"Region 03 DC, DE, MD, PA, VA, WV",0.827287496,0.166646219
10/2/2020,PA,1.127336813,58.5,"Region 03 DC, DE, MD, PA, VA, WV",0.945781102,-0.528920609
10/3/2020,PA,1.130907073,56.5,"Region 03 DC, DE, MD, PA, VA, WV",1.019602173,-0.702812316
10/4/2020,PA,1.135718929,55.5,"Region 03 DC, DE, MD, PA, VA, WV",1.119095309,-0.789758169
10/5/2020,PA,1.137078222,58,"Region 03 DC, DE, MD, PA, VA, WV",1.147200956,-0.572393535
10/6/2020,PA,1.13734887,57,"Region 03 DC, DE, MD, PA, VA, WV",1.152797054,-0.659339389
10/7/2020,PA,1.142546754,64,"Region 03 DC, DE, MD, PA, VA, WV",1.260271962,-0.050718415
10/8/2020,PA,1.143422513,55,"Region 03 DC, DE, MD, PA, VA, WV",1.278379738,-0.833231096
10/9/2020,PA,1.145956835,53,"Region 03 DC, DE, MD, PA, VA, WV",1.330781065,-1.007122803
10/10/2020,PA,1.149487294,64.5,"Region 03 DC, DE, MD, PA, VA, WV",1.403779185,-0.007245488
10/11/2020,PA,1.146712122,57.5,"Region 03 DC, DE, MD, PA, VA, WV",1.346397882,-0.615866462
10/12/2020,PA,1.143792599,52.5,"Region 03 DC, DE, MD, PA, VA, WV",1.286031882,-1.05059573
10/13/2020,PA,1.141556762,57,"Region 03 DC, DE, MD, PA, VA, WV",1.239802229,-0.659339389
10/14/2020,PA,1.138203702,59.5,"Region 03 DC, DE, MD, PA, VA, WV",1.170472129,-0.441974755
10/15/2020,PA,1.134753829,59,"Region 03 DC, DE, MD, PA, VA, WV",1.09914026,-0.485447682
10/16/2020,PA,1.134853329,60.5,"Region 03 DC, DE, MD, PA, VA, WV",1.101197588,-0.355028902
10/17/2020,PA,1.131672481,49.5,"Region 03 DC, DE, MD, PA, VA, WV",1.035428258,-1.31143329
10/18/2020,PA,1.131890435,48.5,"Region 03 DC, DE, MD, PA, VA, WV",1.03993482,-1.398379144
10/19/2020,PA,1.12751188,52.5,"Region 03 DC, DE, MD, PA, VA, WV",0.949400904,-1.05059573
10/20/2020,PA,1.124647711,55.5,"Region 03 DC, DE, MD, PA, VA, WV",0.89017944,-0.789758169
10/21/2020,PA,1.126633234,65.5,"Region 03 DC, DE, MD, PA, VA, WV",0.931233434,0.079700366
10/22/2020,PA,1.122785747,68.5,"Region 03 DC, DE, MD, PA, VA, WV",0.851680233,0.340537926
10/23/2020,PA,1.122883524,61,"Region 03 DC, DE, MD, PA, VA, WV",0.853701936,-0.311555975
10/24/2020,PA,1.125550295,57.5,"Region 03 DC, DE, MD, PA, VA, WV",0.908841867,-0.615866462
10/25/2020,PA,1.120131132,48,"Region 03 DC, DE, MD, PA, VA, WV",0.796791647,-1.44185207
10/26/2020,PA,1.128451478,51.5,"Region 03 DC, DE, MD, PA, VA, WV",0.968828657,-1.137541583
10/27/2020,PA,1.125173428,55,"Region 03 DC, DE, MD, PA, VA, WV",0.901049514,-0.833231096
10/28/2020,PA,1.130458828,48.5,"Region 03 DC, DE, MD, PA, VA, WV",1.010333961,-1.398379144
10/29/2020,PA,1.128565725,47,"Region 03 DC, DE, MD, PA, VA, WV",0.971190904,-1.528797924
10/30/2020,PA,1.122516954,36,"Region 03 DC, DE, MD, PA, VA, WV",0.84612249,-2.485202312
10/31/2020,PA,1.122330698,35.5,"Region 03 DC, DE, MD, PA, VA, WV",0.842271338,-2.528675239
11/1/2020,PA,1.121339896,42.5,"Region 03 DC, DE, MD, PA, VA, WV",0.821784856,-1.920054264
11/2/2020,PA,1.121784528,38,"Region 03 DC, DE, MD, PA, VA, WV",0.830978363,-2.311310605
11/3/2020,PA,1.115822572,38,"Region 03 DC, DE, MD, PA, VA, WV",0.707704994,-2.311310605
11/4/2020,PA,1.120516533,44,"Region 03 DC, DE, MD, PA, VA, WV",0.804760455,-1.789635484
8/1/2020,RI,0.895264567,78.5,"Region 01 CT,MA,ME,NH,RI,VT",-2.045225242,1.209996461
8/2/2020,RI,0.896494122,77,"Region 01 CT,MA,ME,NH,RI,VT",-2.033883339,1.079577681
8/3/2020,RI,0.898833788,85.5,"Region 01 CT,MA,ME,NH,RI,VT",-2.012301333,1.818617435
8/4/2020,RI,0.89871847,79,"Region 01 CT,MA,ME,NH,RI,VT",-2.013365072,1.253469388
8/5/2020,RI,0.903539069,81,"Region 01 CT,MA,ME,NH,RI,VT",-1.968897956,1.427361095
8/6/2020,RI,0.907757697,74.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.929983659,0.862213047
8/7/2020,RI,0.91306261,74.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.881049039,0.862213047
8/8/2020,RI,0.917441857,76.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.840653129,1.036104754
8/9/2020,RI,0.927802932,78,"Region 01 CT,MA,ME,NH,RI,VT",-1.745078466,1.166523534
8/10/2020,RI,0.9360401,82,"Region 01 CT,MA,ME,NH,RI,VT",-1.669095564,1.514306948
8/11/2020,RI,0.945942925,83,"Region 01 CT,MA,ME,NH,RI,VT",-1.577747981,1.601252802
8/12/2020,RI,0.957177606,83,"Region 01 CT,MA,ME,NH,RI,VT",-1.47411483,1.601252802
8/13/2020,RI,0.964408758,79.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.407411818,1.296942314
8/14/2020,RI,0.975341729,78.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.30656176,1.209996461
8/15/2020,RI,0.983189989,71,"Region 01 CT,MA,ME,NH,RI,VT",-1.234166299,0.55790256
8/16/2020,RI,0.994269617,67.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.131963419,0.253592073
8/17/2020,RI,1.005152919,71.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.031571528,0.601375487
8/18/2020,RI,1.01534959,75.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.937513393,0.949158901
8/19/2020,RI,1.022663256,69,"Region 01 CT,MA,ME,NH,RI,VT",-0.870049239,0.384010853
8/20/2020,RI,1.032003794,70.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.783888414,0.514429633
8/21/2020,RI,1.042856028,76,"Region 01 CT,MA,ME,NH,RI,VT",-0.683783107,0.992631827
8/22/2020,RI,1.050849901,79,"Region 01 CT,MA,ME,NH,RI,VT",-0.610044454,1.253469388
8/23/2020,RI,1.056663599,77,"Region 01 CT,MA,ME,NH,RI,VT",-0.556416599,1.079577681
8/24/2020,RI,1.066425952,78,"Region 01 CT,MA,ME,NH,RI,VT",-0.466364785,1.166523534
8/25/2020,RI,1.075496627,80.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.382693284,1.383888168
8/26/2020,RI,1.082036877,70,"Region 01 CT,MA,ME,NH,RI,VT",-0.322363426,0.470956706
8/27/2020,RI,1.084664606,67.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.298124212,0.253592073
8/28/2020,RI,1.086884465,74,"Region 01 CT,MA,ME,NH,RI,VT",-0.277647353,0.81874012
8/29/2020,RI,1.089924317,72,"Region 01 CT,MA,ME,NH,RI,VT",-0.249606553,0.644848413
8/30/2020,RI,1.099368751,70,"Region 01 CT,MA,ME,NH,RI,VT",-0.16248735,0.470956706
8/31/2020,RI,1.101115201,64.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.146377403,-0.007245488
9/1/2020,RI,1.099820383,66.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.158321318,0.166646219
9/2/2020,RI,1.100160446,66.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.155184442,0.166646219
9/3/2020,RI,1.094434381,77.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.208003935,1.123050607
9/4/2020,RI,1.09092427,76,"Region 01 CT,MA,ME,NH,RI,VT",-0.24038259,0.992631827
9/5/2020,RI,1.088071758,68.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.266695291,0.340537926
9/6/2020,RI,1.083446912,71,"Region 01 CT,MA,ME,NH,RI,VT",-0.309356704,0.55790256
9/7/2020,RI,1.085095843,68,"Region 01 CT,MA,ME,NH,RI,VT",-0.294146311,0.297064999
9/8/2020,RI,1.080296663,71.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.338415849,0.601375487
9/9/2020,RI,1.076281179,72.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.375456265,0.68832134
9/10/2020,RI,1.074835667,75,"Region 01 CT,MA,ME,NH,RI,VT",-0.388790241,0.905685974
9/11/2020,RI,1.07400607,64.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.396442773,-0.007245488
9/12/2020,RI,1.073416032,62.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.401885517,-0.181137195
9/13/2020,RI,1.07697829,63.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.369025837,-0.094191341
9/14/2020,RI,1.080300917,67,"Region 01 CT,MA,ME,NH,RI,VT",-0.338376609,0.210119146
9/15/2020,RI,1.088059837,58.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.266805255,-0.528920609
9/16/2020,RI,1.092105988,60.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.229481955,-0.355028902
9/17/2020,RI,1.096458001,67,"Region 01 CT,MA,ME,NH,RI,VT",-0.189337262,0.210119146
9/18/2020,RI,1.103371858,60.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.125561105,-0.355028902
9/19/2020,RI,1.109235153,54.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.071475748,-0.876704023
9/20/2020,RI,1.11407386,52,"Region 01 CT,MA,ME,NH,RI,VT",-0.026841596,-1.094068656
9/21/2020,RI,1.120010432,54,"Region 01 CT,MA,ME,NH,RI,VT",0.027919697,-0.920176949
9/22/2020,RI,1.129482929,56.5,"Region 01 CT,MA,ME,NH,RI,VT",0.115297764,-0.702812316
9/23/2020,RI,1.134972565,65.5,"Region 01 CT,MA,ME,NH,RI,VT",0.165936342,0.079700366
9/24/2020,RI,1.141084984,69,"Region 01 CT,MA,ME,NH,RI,VT",0.222319717,0.384010853
9/25/2020,RI,1.154000597,68.5,"Region 01 CT,MA,ME,NH,RI,VT",0.341458451,0.340537926
9/26/2020,RI,1.162428928,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.419204717,0.166646219
9/27/2020,RI,1.173899551,71.5,"Region 01 CT,MA,ME,NH,RI,VT",0.52501429,0.601375487
9/28/2020,RI,1.185587684,70,"Region 01 CT,MA,ME,NH,RI,VT",0.632830261,0.470956706
9/29/2020,RI,1.196973678,68.5,"Region 01 CT,MA,ME,NH,RI,VT",0.737859183,0.340537926
9/30/2020,RI,1.206292527,65.5,"Region 01 CT,MA,ME,NH,RI,VT",0.82381994,0.079700366
10/1/2020,RI,1.220014374,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.950395695,0.166646219
10/2/2020,RI,1.22455296,58.5,"Region 01 CT,MA,ME,NH,RI,VT",0.992261411,-0.528920609
10/3/2020,RI,1.236446883,56.5,"Region 01 CT,MA,ME,NH,RI,VT",1.101975671,-0.702812316
